id,doi,title,display_name,publication_year,publication_date,language,type,indexed_in,institutions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,cited_by_count,is_retracted,is_paratext,is_xpac,locations_count,best_oa_location,awards,referenced_works_count,referenced_works,related_works,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.id,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,primary_location.raw_source_name,primary_location.raw_type,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,has_content.grobid_xml,has_content.pdf,apc_list.value,apc_list.currency,apc_list.value_usd,apc_paid.value,apc_paid.currency,apc_paid.value_usd,best_oa_location.id,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,best_oa_location.raw_source_name,best_oa_location.raw_type,primary_location.source,citation_normalized_percentile,cited_by_percentile_year,best_oa_location.source,primary_topic,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.id,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.raw_source_name,locations.raw_type,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,funders.id,funders.display_name,funders.ror,counts_by_year.year,counts_by_year.cited_by_count,mesh
https://openalex.org/W2473930607,https://doi.org/10.1109/tpami.2017.2773081,Learning without Forgetting,Learning without Forgetting,2017,2017-11-14,en,article,crossref|pubmed,,1,2,,,,,134.07008812,False,3410,False,False,False,2,,,61,https://openalex.org/W1857884451|https://openalex.org/W2017814585|https://openalex.org/W6740934225|https://openalex.org/W6631943919|https://openalex.org/W1963882359|https://openalex.org/W6637373629|https://openalex.org/W2112796928|https://openalex.org/W2152161678|https://openalex.org/W2037227137|https://openalex.org/W6720711607|https://openalex.org/W6638523607|https://openalex.org/W2062118960|https://openalex.org/W2203224402|https://openalex.org/W6683770665|https://openalex.org/W6682132143|https://openalex.org/W2095252775|https://openalex.org/W1467353089|https://openalex.org/W6849896277|https://openalex.org/W6637551013|https://openalex.org/W2963877604|https://openalex.org/W2117539524|https://openalex.org/W2560647685|https://openalex.org/W6684191040|https://openalex.org/W2102605133|https://openalex.org/W2756154119|https://openalex.org/W6682778277|https://openalex.org/W6716363141|https://openalex.org/W2913340405|https://openalex.org/W6677258307|https://openalex.org/W6720926796|https://openalex.org/W1682403713|https://openalex.org/W6685444988|https://openalex.org/W6683633756|https://openalex.org/W2165698076|https://openalex.org/W2126204609|https://openalex.org/W2214409633|https://openalex.org/W1519626139|https://openalex.org/W6610080458|https://openalex.org/W1533861849|https://openalex.org/W1690739335|https://openalex.org/W2963628712|https://openalex.org/W2949667497|https://openalex.org/W2415865124|https://openalex.org/W2732026016|https://openalex.org/W3126976873|https://openalex.org/W3021931813|https://openalex.org/W2163605009|https://openalex.org/W2160921898|https://openalex.org/W1797268635|https://openalex.org/W4294375521|https://openalex.org/W2962835968|https://openalex.org/W2426267443|https://openalex.org/W2159291411|https://openalex.org/W1686810756|https://openalex.org/W2474280151|https://openalex.org/W4299518610|https://openalex.org/W2964118293|https://openalex.org/W4319988532|https://openalex.org/W2964067969|https://openalex.org/W2155541015|https://openalex.org/W1821462560,https://openalex.org/W2948333011|https://openalex.org/W4386619269|https://openalex.org/W4312745891|https://openalex.org/W1942758450|https://openalex.org/W2994972936|https://openalex.org/W2922338626|https://openalex.org/W4206599777|https://openalex.org/W3088045114|https://openalex.org/W2108010283|https://openalex.org/W3043585682,2025-11-06T03:46:38.306776,2025-10-10T00:00:00,https://openalex.org/W2473930607,https://doi.org/10.1109/tpami.2017.2773081,2473930607.0,https://pubmed.ncbi.nlm.nih.gov/29990101,doi:10.1109/tpami.2017.2773081,False,https://doi.org/10.1109/tpami.2017.2773081,,https://openalex.org/S199944782,IEEE Transactions on Pattern Analysis and Machine Intelligence,0162-8828,0162-8828|1939-3539|2160-9292,False,False,True,https://openalex.org/P4310320439,IEEE Computer Society,https://openalex.org/P4310320439,,journal,,,publishedVersion,True,True,IEEE Transactions on Pattern Analysis and Machine Intelligence,journal-article,False,closed,,False,0.99964949,True,True,94.0,100.0,40.0,12,2935.0,2947.0,https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,0.9998000264167786,https://openalex.org/subfields/1702,Artificial Intelligence,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|last,"{'id': 'https://openalex.org/I157725225', 'display_name': 'University of Illinois Urbana-Champaign', 'ror': 'https://ror.org/047426m28', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I157725225']}|{'id': 'https://openalex.org/I157725225', 'display_name': 'University of Illinois Urbana-Champaign', 'ror': 'https://ror.org/047426m28', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I157725225']}",US|US,False|False,Zhizhong Li|Derek Hoiem,"Department of Computer Science, University of Illinois, Urbana Champaign, IL|Department of Computer Science, University of Illinois, Urbana Champaign, IL","{'raw_affiliation_string': 'Department of Computer Science, University of Illinois, Urbana Champaign, IL', 'institution_ids': ['https://openalex.org/I157725225']}|{'raw_affiliation_string': 'Department of Computer Science, University of Illinois, Urbana Champaign, IL', 'institution_ids': ['https://openalex.org/I157725225']}",https://openalex.org/A5100742447|https://openalex.org/A5009682734,Zhizhong Li|Derek Hoiem,https://orcid.org/0000-0002-6068-7209|https://orcid.org/0000-0001-6260-5708,https://openalex.org/T11307|https://openalex.org/T10036|https://openalex.org/T10627,Domain Adaptation and Few-Shot Learning|Advanced Neural Network Applications|Advanced Image and Video Retrieval Techniques,0.9998000264167786|0.9988999962806702|0.9972000122070312,https://openalex.org/subfields/1702|https://openalex.org/subfields/1707|https://openalex.org/subfields/1707,Artificial Intelligence|Computer Vision and Pattern Recognition|Computer Vision and Pattern Recognition,https://openalex.org/fields/17|https://openalex.org/fields/17|https://openalex.org/fields/17,Computer Science|Computer Science|Computer Science,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/forgetting|https://openalex.org/keywords/computer-science|https://openalex.org/keywords/artificial-intelligence|https://openalex.org/keywords/task|https://openalex.org/keywords/retraining|https://openalex.org/keywords/convolutional-neural-network|https://openalex.org/keywords/machine-learning|https://openalex.org/keywords/multi-task-learning|https://openalex.org/keywords/feature|https://openalex.org/keywords/deep-learning|https://openalex.org/keywords/artificial-neural-network|https://openalex.org/keywords/feature-extraction|https://openalex.org/keywords/task-analysis,Forgetting|Computer science|Artificial intelligence|Task (project management)|Retraining|Convolutional neural network|Machine learning|Multi-task learning|Feature (linguistics)|Deep learning|Artificial neural network|Feature extraction|Task analysis,0.9166626930236816|0.827630877494812|0.7168639898300171|0.7015857100486755|0.6730986833572388|0.6222071647644043|0.5838715434074402|0.5511469841003418|0.49238717555999756|0.4767766296863556|0.4632590413093567|0.45445728302001953|0.416317343711853,https://openalex.org/C7149132|https://openalex.org/C41008148|https://openalex.org/C154945302|https://openalex.org/C2780451532|https://openalex.org/C2778712577|https://openalex.org/C81363708|https://openalex.org/C119857082|https://openalex.org/C28006648|https://openalex.org/C2776401178|https://openalex.org/C108583219|https://openalex.org/C50644808|https://openalex.org/C52622490|https://openalex.org/C175154964|https://openalex.org/C155202549|https://openalex.org/C138885662|https://openalex.org/C41895202|https://openalex.org/C187736073|https://openalex.org/C144133560|https://openalex.org/C162324750,https://www.wikidata.org/wiki/Q1377840|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q759676|https://www.wikidata.org/wiki/Q3505966|https://www.wikidata.org/wiki/Q17084460|https://www.wikidata.org/wiki/Q2539|https://www.wikidata.org/wiki/Q6934509|https://www.wikidata.org/wiki/Q12050496|https://www.wikidata.org/wiki/Q197536|https://www.wikidata.org/wiki/Q192776|https://www.wikidata.org/wiki/Q1026626|https://www.wikidata.org/wiki/Q380077|https://www.wikidata.org/wiki/Q178803|https://www.wikidata.org/wiki/Q5891|https://www.wikidata.org/wiki/Q8162|https://www.wikidata.org/wiki/Q2920921|https://www.wikidata.org/wiki/Q4830453|https://www.wikidata.org/wiki/Q8134,Forgetting|Computer science|Artificial intelligence|Task (project management)|Retraining|Convolutional neural network|Machine learning|Multi-task learning|Feature (linguistics)|Deep learning|Artificial neural network|Feature extraction|Task analysis|International trade|Philosophy|Linguistics|Management|Business|Economics,2|0|1|2|2|2|1|3|2|2|2|2|3|1|0|1|1|0|0,0.9166626930236816|0.827630877494812|0.7168639898300171|0.7015857100486755|0.6730986833572388|0.6222071647644043|0.5838715434074402|0.5511469841003418|0.49238717555999756|0.4767766296863556|0.4632590413093567|0.45445728302001953|0.416317343711853|0.0|0.0|0.0|0.0|0.0|0.0,,,,,,doi:10.1109/tpami.2017.2773081|pmid:29990101,False|False,https://doi.org/10.1109/tpami.2017.2773081|https://pubmed.ncbi.nlm.nih.gov/29990101,None|None,None|None,None|None,publishedVersion|publishedVersion,True|True,True|True,IEEE Transactions on Pattern Analysis and Machine Intelligence|IEEE transactions on pattern analysis and machine intelligence,journal-article|None,https://openalex.org/S199944782|https://openalex.org/S4306525036,IEEE Transactions on Pattern Analysis and Machine Intelligence|PubMed,0162-8828|None,0162-8828|1939-3539|2160-9292|None,False|False,False|False,True|False,https://openalex.org/P4310320439|https://openalex.org/I1299303238,IEEE Computer Society|National Institutes of Health,https://openalex.org/P4310320439|https://openalex.org/I1299303238,|,journal|repository,nan|nan,,,,,,,https://openalex.org/F4320306076|https://openalex.org/F4320333591|https://openalex.org/F4320337345,National Science Foundation|Multidisciplinary University Research Initiative|Office of Naval Research,https://ror.org/021nxhr62|None|https://ror.org/00rk2pe57,2025|2024|2023|2022|2021|2020|2019|2018|2017|2016,558|714|639|459|453|346|169|60|10|2,
https://openalex.org/W2004186751,https://doi.org/10.1016/0098-1354(93)80018-i,A plant-wide industrial process control problem,A plant-wide industrial process control problem,1993,1993-03-01,en,article,crossref,,1,2,,,,,30.71859834,False,3060,False,False,False,1,,,4,https://openalex.org/W6651359780|https://openalex.org/W2004186751|https://openalex.org/W2056030522|https://openalex.org/W3152034379,https://openalex.org/W2992866925|https://openalex.org/W2079540946|https://openalex.org/W158436080|https://openalex.org/W2004186751|https://openalex.org/W3012505019|https://openalex.org/W30303522|https://openalex.org/W1550016762|https://openalex.org/W4256319519|https://openalex.org/W4200562360|https://openalex.org/W2262365905,2025-11-06T03:46:38.306776,2025-10-10T00:00:00,https://openalex.org/W2004186751,https://doi.org/10.1016/0098-1354(93)80018-i,2004186751.0,,doi:10.1016/0098-1354(93)80018-i,False,https://doi.org/10.1016/0098-1354(93)80018-i,,https://openalex.org/S150671403,Computers & Chemical Engineering,0098-1354,0098-1354|1873-4375,False,False,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,,journal,,,publishedVersion,True,True,Computers &amp; Chemical Engineering,journal-article,False,closed,,False,0.99883566,True,True,99.0,100.0,17.0,3,245.0,255.0,https://openalex.org/T10791,Advanced Control Systems Optimization,0.9995999932289124,https://openalex.org/subfields/2207,Control and Systems Engineering,https://openalex.org/fields/22,Engineering,https://openalex.org/domains/3,Physical Sciences,False,False,4070.0,USD,4070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|last,"{'id': 'https://openalex.org/I4210140030', 'display_name': 'Eastman Chemical Company (United States)', 'ror': 'https://ror.org/053ng1p06', 'country_code': 'US', 'type': 'company', 'lineage': ['https://openalex.org/I4210140030']}|{'id': 'https://openalex.org/I144852770', 'display_name': ""The King's College"", 'ror': 'https://ror.org/051j50p12', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I144852770']}|{'id': 'https://openalex.org/I4210140030', 'display_name': 'Eastman Chemical Company (United States)', 'ror': 'https://ror.org/053ng1p06', 'country_code': 'US', 'type': 'company', 'lineage': ['https://openalex.org/I4210140030']}|{'id': 'https://openalex.org/I144852770', 'display_name': ""The King's College"", 'ror': 'https://ror.org/051j50p12', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I144852770']}",US|US,False|False,J.J. Downs|E.F. Vogel,"Eastman Chemical Company, Kingsport, TN 37662, U.S.A.|Eastman Chemical Company, Kingsport, TN 37662, U.S.A.","{'raw_affiliation_string': 'Eastman Chemical Company, Kingsport, TN 37662, U.S.A.', 'institution_ids': ['https://openalex.org/I144852770', 'https://openalex.org/I4210140030']}|{'raw_affiliation_string': 'Eastman Chemical Company, Kingsport, TN 37662, U.S.A.', 'institution_ids': ['https://openalex.org/I144852770', 'https://openalex.org/I4210140030']}",https://openalex.org/A5103407499|https://openalex.org/A5108999106,James J. Downs|E. F. Vogel,None|None,https://openalex.org/T10791|https://openalex.org/T11053|https://openalex.org/T10876,Advanced Control Systems Optimization|Process Optimization and Integration|Fault Detection and Control Systems,0.9995999932289124|0.9962000250816345|0.9679999947547913,https://openalex.org/subfields/2207|https://openalex.org/subfields/2207|https://openalex.org/subfields/2207,Control and Systems Engineering|Control and Systems Engineering|Control and Systems Engineering,https://openalex.org/fields/22|https://openalex.org/fields/22|https://openalex.org/fields/22,Engineering|Engineering|Engineering,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/process-control|https://openalex.org/keywords/advanced-process-control|https://openalex.org/keywords/process|https://openalex.org/keywords/exothermic-reaction|https://openalex.org/keywords/multivariable-calculus|https://openalex.org/keywords/process-engineering|https://openalex.org/keywords/control-engineering|https://openalex.org/keywords/process-state|https://openalex.org/keywords/subroutine|https://openalex.org/keywords/computer-science|https://openalex.org/keywords/unit-operation|https://openalex.org/keywords/control-system|https://openalex.org/keywords/engineering|https://openalex.org/keywords/chemistry,Process control|Advanced process control|Process (computing)|Exothermic reaction|Multivariable calculus|Process engineering|Control engineering|Process state|Subroutine|Computer science|Unit operation|Control system|Engineering|Chemistry,0.731867253780365|0.6990522146224976|0.6438099145889282|0.5717951059341431|0.5416082143783569|0.534229040145874|0.47359517216682434|0.4463019371032715|0.43905577063560486|0.42653992772102356|0.42567309737205505|0.4200163781642914|0.37988823652267456|0.1480855643749237,https://openalex.org/C155386361|https://openalex.org/C157978775|https://openalex.org/C98045186|https://openalex.org/C45119746|https://openalex.org/C117312493|https://openalex.org/C21880701|https://openalex.org/C133731056|https://openalex.org/C183560197|https://openalex.org/C96147967|https://openalex.org/C41008148|https://openalex.org/C183380300|https://openalex.org/C17500928|https://openalex.org/C127413603|https://openalex.org/C185592680|https://openalex.org/C111919701|https://openalex.org/C178790620|https://openalex.org/C119599485|https://openalex.org/C42360764,https://www.wikidata.org/wiki/Q1649571|https://www.wikidata.org/wiki/Q13574356|https://www.wikidata.org/wiki/Q205663|https://www.wikidata.org/wiki/Q205949|https://www.wikidata.org/wiki/Q2035437|https://www.wikidata.org/wiki/Q2144042|https://www.wikidata.org/wiki/Q4917288|https://www.wikidata.org/wiki/Q7247302|https://www.wikidata.org/wiki/Q190686|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q1816633|https://www.wikidata.org/wiki/Q959968|https://www.wikidata.org/wiki/Q11023|https://www.wikidata.org/wiki/Q2329|https://www.wikidata.org/wiki/Q9135|https://www.wikidata.org/wiki/Q11351|https://www.wikidata.org/wiki/Q43035|https://www.wikidata.org/wiki/Q83588,Process control|Advanced process control|Process (computing)|Exothermic reaction|Multivariable calculus|Process engineering|Control engineering|Process state|Subroutine|Computer science|Unit operation|Control system|Engineering|Chemistry|Operating system|Organic chemistry|Electrical engineering|Chemical engineering,3|4|2|2|2|1|1|3|2|0|2|2|0|0|1|1|1|1,0.731867253780365|0.6990522146224976|0.6438099145889282|0.5717951059341431|0.5416082143783569|0.534229040145874|0.47359517216682434|0.4463019371032715|0.43905577063560486|0.42653992772102356|0.42567309737205505|0.4200163781642914|0.37988823652267456|0.1480855643749237|0.0|0.0|0.0|0.0,,,,,,doi:10.1016/0098-1354(93)80018-i,False,https://doi.org/10.1016/0098-1354(93)80018-i,,,,publishedVersion,True,True,Computers &amp; Chemical Engineering,journal-article,https://openalex.org/S150671403,Computers & Chemical Engineering,0098-1354,0098-1354|1873-4375,False,False,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,,journal,,https://metadata.un.org/sdg/9,0.4399999976158142,"Industry, innovation and infrastructure",,,,,,,2025|2024|2023|2022|2021|2020|2019|2018|2017|2016|2015|2014|2013|2012,200|200|210|227|237|221|247|174|166|139|142|123|108|81,
